FiscalYear,CurrencyName,SalesTerritoryGroup,SalesTerritoryCountry,SalesTerritoryRegion,ResellerName,ProductLine,Color,ListPrice,EnglishProductName,SalesTotal
2008,US Dollar,North America,United States,Northwest,Another Bicycle Company,S ,Yellow,53.99,"Short-Sleeve Classic Jersey, L",259.152
2008,US Dollar,North America,United States,Northwest,Another Bicycle Company,S ,Yellow,53.99,"Short-Sleeve Classic Jersey, S",583.092
2008,US Dollar,North America,United States,Northwest,Another Bicycle Company,S ,Yellow,53.99,"Short-Sleeve Classic Jersey, XL",874.638
2008,US Dollar,North America,United States,Northwest,Another Bicycle Company,S ,Black,34.99,"Sport-100 Helmet, Black",230.934
2008,US Dollar,North America,United States,Northwest,Another Bicycle Company,S ,Blue,34.99,"Sport-100 Helmet, Blue",356.898
2008,US Dollar,North America,United States,Northwest,Another Bicycle Company,S ,Red,34.99,"Sport-100 Helmet, Red",83.976
2008,US Dollar,North America,United States,Northwest,Another Bicycle Company,S ,NA,4.99,Water Bottle - 30 oz.,41.916
2008,US Dollar,North America,United States,Northwest,Another Bicycle Company,T ,Blue,1003.91,"HL Touring Frame - Blue, 54",4216.422
2008,US Dollar,North America,United States,Northwest,Another Bicycle Company,T ,Blue,1003.91,"HL Touring Frame - Blue, 60",1204.692
2008,US Dollar,North America,United States,Northwest,Another Bicycle Company,T ,Yellow,1003.91,"HL Touring Frame - Yellow, 54",2409.384
2008,US Dollar,North America,United States,Northwest,Another Bicycle Company,T ,Yellow,1003.91,"HL Touring Frame - Yellow, 60",1807.038
2008,US Dollar,North America,United States,Northwest,Another Bicycle Company,T ,NA,91.57,HL Touring Handlebars,109.884
2008,US Dollar,North America,United States,Northwest,Another Bicycle Company,T ,NA,52.64,HL Touring Seat/Saddle,347.424
2008,US Dollar,North America,United States,Northwest,Another Bicycle Company,T ,Blue,333.42,"LL Touring Frame - Blue, 50",400.104
2008,US Dollar,North America,United States,Northwest,Another Bicycle Company,T ,Yellow,333.42,"LL Touring Frame - Yellow, 44",400.104
2008,US Dollar,North America,United States,Northwest,Another Bicycle Company,T ,Yellow,333.42,"LL Touring Frame - Yellow, 62",600.156
2008,US Dollar,North America,United States,Northwest,Another Bicycle Company,T ,NA,27.12,LL Touring Seat/Saddle,48.816
2008,US Dollar,North America,United States,Northwest,Another Bicycle Company,T ,Blue,2384.07,"Touring-1000 Blue, 46",18595.746
2008,US Dollar,North America,United States,Northwest,Another Bicycle Company,T ,Blue,2384.07,"Touring-1000 Blue, 50",15734.862
2008,US Dollar,North America,United States,Northwest,Another Bicycle Company,T ,Blue,2384.07,"Touring-1000 Blue, 54",7152.21
2008,US Dollar,North America,United States,Northwest,Another Bicycle Company,T ,Blue,2384.07,"Touring-1000 Blue, 60",7152.21
2008,US Dollar,North America,United States,Northwest,Another Bicycle Company,T ,Yellow,2384.07,"Touring-1000 Yellow, 46",15162.6852
2008,US Dollar,North America,United States,Northwest,Another Bicycle Company,T ,Yellow,2384.07,"Touring-1000 Yellow, 50",19358.6484
2008,US Dollar,North America,United States,Northwest,Another Bicycle Company,T ,Yellow,2384.07,"Touring-1000 Yellow, 54",18691.1088
2008,US Dollar,North America,United States,Northwest,Another Bicycle Company,T ,Yellow,2384.07,"Touring-1000 Yellow, 60",20312.2764
2008,US Dollar,North America,United States,Northwest,Another Bicycle Company,T ,Blue,1214.85,"Touring-2000 Blue, 46",8746.92
2008,US Dollar,North America,United States,Northwest,Another Bicycle Company,T ,Blue,1214.85,"Touring-2000 Blue, 50",8746.92
2008,US Dollar,North America,United States,Northwest,Another Bicycle Company,T ,Blue,1214.85,"Touring-2000 Blue, 54",6560.19
2008,US Dollar,North America,United States,Northwest,Another Bicycle Company,T ,Blue,1214.85,"Touring-2000 Blue, 60",7289.1
2008,US Dollar,North America,United States,Northwest,Another Bicycle Company,T ,Blue,742.35,"Touring-3000 Blue, 44",3240.3578
2008,US Dollar,North America,United States,Northwest,Another Bicycle Company,T ,Blue,742.35,"Touring-3000 Blue, 50",2510.9989
2008,US Dollar,North America,United States,Northwest,Another Bicycle Company,T ,Blue,742.35,"Touring-3000 Blue, 54",3240.3578
2008,US Dollar,North America,United States,Northwest,Another Bicycle Company,T ,Blue,742.35,"Touring-3000 Blue, 58",3808.2555
2008,US Dollar,North America,United States,Northwest,Another Bicycle Company,T ,Blue,742.35,"Touring-3000 Blue, 62",3485.3333
2008,US Dollar,North America,United States,Northwest,Another Bicycle Company,T ,Yellow,742.35,"Touring-3000 Yellow, 44",2917.4355
2008,US Dollar,North America,United States,Northwest,Another Bicycle Company,T ,Yellow,742.35,"Touring-3000 Yellow, 50",3240.3578
2008,US Dollar,North America,United States,Northwest,Another Bicycle Company,T ,Yellow,742.35,"Touring-3000 Yellow, 54",4860.5366
2008,US Dollar,North America,United States,Northwest,Another Bicycle Company,T ,Yellow,742.35,"Touring-3000 Yellow, 58",5589.8955
2008,US Dollar,North America,United States,Northwest,Another Bicycle Company,T ,Yellow,742.35,"Touring-3000 Yellow, 62",5021.9978
2008,US Dollar,North America,United States,Northwest,Authorized Bike Sales and Rental,S ,Blue,63.5,"Classic Vest, S",114.3
2008,US Dollar,North America,United States,Northwest,Authorized Bike Sales and Rental,S ,Black,24.49,"Half-Finger Gloves, L",14.694
2008,US Dollar,North America,United States,Northwest,Authorized Bike Sales and Rental,T ,Blue,1003.91,"HL Touring Frame - Blue, 46",1204.692
2008,US Dollar,North America,United States,Northwest,Authorized Bike Sales and Rental,T ,Blue,1003.91,"HL Touring Frame - Blue, 50",3011.73
2008,US Dollar,North America,United States,Northwest,Authorized Bike Sales and Rental,T ,Blue,1003.91,"HL Touring Frame - Blue, 54",6023.46
2008,US Dollar,North America,United States,Northwest,Authorized Bike Sales and Rental,T ,Yellow,1003.91,"HL Touring Frame - Yellow, 50",1204.692
2008,US Dollar,North America,United States,Northwest,Authorized Bike Sales and Rental,T ,Yellow,1003.91,"HL Touring Frame - Yellow, 54",6023.46
2008,US Dollar,North America,United States,Northwest,Authorized Bike Sales and Rental,T ,Yellow,1003.91,"HL Touring Frame - Yellow, 60",5421.114
2008,US Dollar,North America,United States,Northwest,Authorized Bike Sales and Rental,T ,NA,91.57,HL Touring Handlebars,109.884
2008,US Dollar,North America,United States,Northwest,Authorized Bike Sales and Rental,T ,NA,52.64,HL Touring Seat/Saddle,252.672
2008,US Dollar,North America,United States,Northwest,Authorized Bike Sales and Rental,T ,Blue,333.42,"LL Touring Frame - Blue, 50",1800.468
2008,US Dollar,North America,United States,Northwest,Authorized Bike Sales and Rental,T ,Blue,333.42,"LL Touring Frame - Blue, 54",600.156
2008,US Dollar,North America,United States,Northwest,Authorized Bike Sales and Rental,T ,Yellow,333.42,"LL Touring Frame - Yellow, 44",1800.468
2008,US Dollar,North America,United States,Northwest,Authorized Bike Sales and Rental,T ,Yellow,333.42,"LL Touring Frame - Yellow, 50",600.156
2008,US Dollar,North America,United States,Northwest,Authorized Bike Sales and Rental,T ,Yellow,333.42,"LL Touring Frame - Yellow, 58",600.156
2008,US Dollar,North America,United States,Northwest,Authorized Bike Sales and Rental,T ,Yellow,333.42,"LL Touring Frame - Yellow, 62",1800.468
2008,US Dollar,North America,United States,Northwest,Authorized Bike Sales and Rental,T ,Blue,2384.07,"Touring-1000 Blue, 46",8582.652
2008,US Dollar,North America,United States,Northwest,Authorized Bike Sales and Rental,T ,Blue,2384.07,"Touring-1000 Blue, 50",12873.978
2008,US Dollar,North America,United States,Northwest,Authorized Bike Sales and Rental,T ,Blue,2384.07,"Touring-1000 Blue, 54",1430.442
2008,US Dollar,North America,United States,Northwest,Authorized Bike Sales and Rental,T ,Blue,2384.07,"Touring-1000 Blue, 60",21456.63
2008,US Dollar,North America,United States,Northwest,Authorized Bike Sales and Rental,T ,Yellow,2384.07,"Touring-1000 Yellow, 46",8582.652
2008,US Dollar,North America,United States,Northwest,Authorized Bike Sales and Rental,T ,Yellow,2384.07,"Touring-1000 Yellow, 50",2860.884
2008,US Dollar,North America,United States,Northwest,Authorized Bike Sales and Rental,T ,Yellow,2384.07,"Touring-1000 Yellow, 60",4482.0516
2008,US Dollar,North America,United States,Northwest,Authorized Bike Sales and Rental,T ,Blue,1214.85,"Touring-2000 Blue, 46",2915.64
2008,US Dollar,North America,United States,Northwest,Authorized Bike Sales and Rental,T ,Blue,1214.85,"Touring-2000 Blue, 54",19948.8089
2008,US Dollar,North America,United States,Northwest,Authorized Bike Sales and Rental,T ,Blue,1214.85,"Touring-2000 Blue, 60",15307.11
2008,US Dollar,North America,United States,Northwest,Authorized Bike Sales and Rental,T ,Blue,742.35,"Touring-3000 Blue, 50",3524.3066
2008,US Dollar,North America,United States,Northwest,Authorized Bike Sales and Rental,T ,Blue,742.35,"Touring-3000 Blue, 54",3524.3066
2008,US Dollar,North America,United States,Northwest,Authorized Bike Sales and Rental,T ,Blue,742.35,"Touring-3000 Blue, 58",1336.23
2008,US Dollar,North America,United States,Northwest,Authorized Bike Sales and Rental,T ,Yellow,742.35,"Touring-3000 Yellow, 44",890.82
2008,US Dollar,North America,United States,Northwest,Authorized Bike Sales and Rental,T ,Yellow,742.35,"Touring-3000 Yellow, 50",1336.23
2008,US Dollar,North America,United States,Northwest,Authorized Bike Sales and Rental,T ,Yellow,742.35,"Touring-3000 Yellow, 54",3078.8966
2008,US Dollar,North America,United States,Northwest,Authorized Bike Sales and Rental,T ,Yellow,742.35,"Touring-3000 Yellow, 58",283.9489
2008,US Dollar,North America,United States,Northwest,Authorized Bike Sales and Rental,T ,Yellow,742.35,"Touring-3000 Yellow, 62",5589.8955
2008,US Dollar,North America,United States,Northwest,Basic Bike Company,S ,Silver,54.99,Hydration Pack - 70 oz.,65.988
2008,US Dollar,North America,United States,Northwest,Brakes and Gears,M ,Black,1349.6,"HL Mountain Frame - Black, 42",8907.36
2008,US Dollar,North America,United States,Northwest,Brakes and Gears,M ,Silver,1364.5,"HL Mountain Frame - Silver, 38",6549.6
2008,US Dollar,North America,United States,Northwest,Brakes and Gears,M ,Silver,1364.5,"HL Mountain Frame - Silver, 42",2456.1
2008,US Dollar,North America,United States,Northwest,Brakes and Gears,M ,NA,120.27,HL Mountain Handlebars,649.458
2008,US Dollar,North America,United States,Northwest,Brakes and Gears,M ,Silver/Black,80.99,HL Mountain Pedal,485.94
2008,US Dollar,North America,United States,Northwest,Brakes and Gears,M ,NA,52.64,HL Mountain Seat/Saddle,157.92
2008,US Dollar,North America,United States,Northwest,Brakes and Gears,M ,Black,249.79,"LL Mountain Frame - Black, 42",899.244
2008,US Dollar,North America,United States,Northwest,Brakes and Gears,M ,Black,249.79,"LL Mountain Frame - Black, 44",1948.362
2008,US Dollar,North America,United States,Northwest,Brakes and Gears,M ,Black,249.79,"LL Mountain Frame - Black, 48",1798.488
2008,US Dollar,North America,United States,Northwest,Brakes and Gears,M ,Silver,264.05,"LL Mountain Frame - Silver, 40",2059.59
2008,US Dollar,North America,United States,Northwest,Brakes and Gears,M ,Silver,264.05,"LL Mountain Frame - Silver, 42",1742.73
2008,US Dollar,North America,United States,Northwest,Brakes and Gears,M ,Silver,264.05,"LL Mountain Frame - Silver, 44",1425.87
2008,US Dollar,North America,United States,Northwest,Brakes and Gears,M ,Silver,264.05,"LL Mountain Frame - Silver, 52",950.58
2008,US Dollar,North America,United States,Northwest,Brakes and Gears,M ,NA,44.54,LL Mountain Handlebars,213.792
2008,US Dollar,North America,United States,Northwest,Brakes and Gears,M ,Silver/Black,40.49,LL Mountain Pedal,121.47
2008,US Dollar,North America,United States,Northwest,Brakes and Gears,M ,NA,27.12,LL Mountain Seat/Saddle,130.176
2008,US Dollar,North America,United States,Northwest,Brakes and Gears,M ,Silver,364.09,"ML Mountain Frame-W - Silver, 40",4369.08
2008,US Dollar,North America,United States,Northwest,Brakes and Gears,M ,Silver,364.09,"ML Mountain Frame-W - Silver, 42",2402.994
2008,US Dollar,North America,United States,Northwest,Brakes and Gears,M ,Silver,364.09,"ML Mountain Frame-W - Silver, 46",2402.994
2008,US Dollar,North America,United States,Northwest,Brakes and Gears,M ,NA,61.92,ML Mountain Handlebars,445.824
2008,US Dollar,North America,United States,Northwest,Brakes and Gears,M ,Silver/Black,62.09,ML Mountain Pedal,149.016
2008,US Dollar,North America,United States,Northwest,Brakes and Gears,M ,NA,39.14,ML Mountain Seat/Saddle,46.968
2008,US Dollar,North America,United States,Northwest,Brakes and Gears,M ,Black,2294.99,"Mountain-200 Black, 38",52411.8341
2008,US Dollar,North America,United States,Northwest,Brakes and Gears,M ,Black,2294.99,"Mountain-200 Black, 42",20654.91
2008,US Dollar,North America,United States,Northwest,Brakes and Gears,M ,Black,2294.99,"Mountain-200 Black, 46",45440.802
2008,US Dollar,North America,United States,Northwest,Brakes and Gears,M ,Silver,2319.99,"Mountain-200 Silver, 38",43590.7561
2008,US Dollar,North America,United States,Northwest,Brakes and Gears,M ,Silver,2319.99,"Mountain-200 Silver, 42",39561.3975
2008,US Dollar,North America,United States,Northwest,Brakes and Gears,M ,Silver,2319.99,"Mountain-200 Silver, 46",53481.3375
2008,US Dollar,North America,United States,Northwest,Brakes and Gears,M ,Silver,769.49,"Mountain-400-W Silver, 38",10618.962
2008,US Dollar,North America,United States,Northwest,Brakes and Gears,M ,Silver,769.49,"Mountain-400-W Silver, 40",17908.4947
2008,US Dollar,North America,United States,Northwest,Brakes and Gears,M ,Silver,769.49,"Mountain-400-W Silver, 42",7848.798
2008,US Dollar,North America,United States,Northwest,Brakes and Gears,M ,Silver,769.49,"Mountain-400-W Silver, 46",8772.186
2008,US Dollar,North America,United States,Northwest,Brakes and Gears,M ,Black,539.99,"Mountain-500 Black, 40",6803.874
2008,US Dollar,North America,United States,Northwest,Brakes and Gears,M ,Black,539.99,"Mountain-500 Black, 42",7127.868
2008,US Dollar,North America,United States,Northwest,Brakes and Gears,M ,Black,539.99,"Mountain-500 Black, 44",4211.922
2008,US Dollar,North America,United States,Northwest,Brakes and Gears,M ,Black,539.99,"Mountain-500 Black, 48",4211.922
2008,US Dollar,North America,United States,Northwest,Brakes and Gears,M ,Black,539.99,"Mountain-500 Black, 52",5507.898
2008,US Dollar,North America,United States,Northwest,Brakes and Gears,M ,Silver,564.99,"Mountain-500 Silver, 40",5423.904
2008,US Dollar,North America,United States,Northwest,Brakes and Gears,M ,Silver,564.99,"Mountain-500 Silver, 42",2169.5616
2008,US Dollar,North America,United States,Northwest,Brakes and Gears,M ,Silver,564.99,"Mountain-500 Silver, 44",5762.898
2008,US Dollar,North America,United States,Northwest,Brakes and Gears,M ,Silver,564.99,"Mountain-500 Silver, 48",7118.874
2008,US Dollar,North America,United States,Northwest,Brakes and Gears,M ,Silver,564.99,"Mountain-500 Silver, 52",2169.5616
2008,US Dollar,North America,United States,Northwest,Brakes and Gears,M ,Black,69.99,"Women's Mountain Shorts, L",2762.5613
2008,US Dollar,North America,United States,Northwest,Brakes and Gears,M ,Black,69.99,"Women's Mountain Shorts, M",419.94
2008,US Dollar,North America,United States,Northwest,Brakes and Gears,M ,Black,69.99,"Women's Mountain Shorts, S",2901.4355
2008,US Dollar,North America,United States,Northwest,Brakes and Gears,S ,Blue,34.99,"Sport-100 Helmet, Blue",20.994
2008,US Dollar,North America,United States,Northwest,Brakes and Gears,S ,Red,34.99,"Sport-100 Helmet, Red",20.994
2008,US Dollar,North America,United States,Northwest,Brightwork Company,M ,NA,52.64,HL Mountain Seat/Saddle,31.584
2008,US Dollar,North America,United States,Northwest,Brightwork Company,M ,NA,61.92,ML Mountain Handlebars,74.304
2008,US Dollar,North America,United States,Northwest,Brightwork Company,M ,Black,2294.99,"Mountain-200 Black, 38",12392.946
2008,US Dollar,North America,United States,Northwest,Brightwork Company,M ,Black,2294.99,"Mountain-200 Black, 42",2753.988
2008,US Dollar,North America,United States,Northwest,Brightwork Company,M ,Black,69.99,"Women's Mountain Shorts, L",545.922
2008,US Dollar,North America,United States,Northwest,Brightwork Company,M ,Black,69.99,"Women's Mountain Shorts, M",293.958
2008,US Dollar,North America,United States,Northwest,Brightwork Company,M ,Black,69.99,"Women's Mountain Shorts, S",503.928
2008,US Dollar,North America,United States,Northwest,Brightwork Company,S ,Multi,8.99,AWC Logo Cap,37.758
2008,US Dollar,North America,United States,Northwest,Brightwork Company,S ,NA,7.95,Bike Wash - Dissolver,19.08
2008,US Dollar,North America,United States,Northwest,Brightwork Company,S ,Blue,63.5,"Classic Vest, M",228.6
2008,US Dollar,North America,United States,Northwest,Brightwork Company,S ,Blue,63.5,"Classic Vest, S",190.5
2008,US Dollar,North America,United States,Northwest,Brightwork Company,S ,Black,24.49,"Half-Finger Gloves, M",29.388
2008,US Dollar,North America,United States,Northwest,Brightwork Company,S ,NA,120,Hitch Rack - 4-Bike,576
2008,US Dollar,North America,United States,Northwest,Brightwork Company,S ,Silver,54.99,Hydration Pack - 70 oz.,65.988
2008,US Dollar,North America,United States,Northwest,Brightwork Company,S ,Multi,49.99,"Long-Sleeve Logo Jersey, L",329.934
2008,US Dollar,North America,United States,Northwest,Brightwork Company,S ,Yellow,53.99,"Short-Sleeve Classic Jersey, L",97.182
2008,US Dollar,North America,United States,Northwest,Brightwork Company,S ,Yellow,53.99,"Short-Sleeve Classic Jersey, XL",421.122
2008,US Dollar,North America,United States,Northwest,Brightwork Company,S ,Black,34.99,"Sport-100 Helmet, Black",20.994
2008,US Dollar,North America,United States,Northwest,Brightwork Company,S ,Blue,34.99,"Sport-100 Helmet, Blue",62.982
2008,US Dollar,North America,United States,Northwest,Brightwork Company,S ,Red,34.99,"Sport-100 Helmet, Red",62.982
2008,US Dollar,North America,United States,Northwest,Brightwork Company,S ,NA,4.99,Water Bottle - 30 oz.,50.898
2008,US Dollar,North America,United States,Northwest,Central Discount Store,M ,Silver/Black,80.99,HL Mountain Pedal,48.594
2008,US Dollar,North America,United States,Northwest,Central Discount Store,M ,Black,2294.99,"Mountain-200 Black, 38",4130.982
2008,US Dollar,North America,United States,Northwest,Central Discount Store,M ,Black,2294.99,"Mountain-200 Black, 42",1376.994
2008,US Dollar,North America,United States,Northwest,Central Discount Store,M ,Black,69.99,"Women's Mountain Shorts, L",209.97
2008,US Dollar,North America,United States,Northwest,Central Discount Store,M ,Black,69.99,"Women's Mountain Shorts, M",293.958
2008,US Dollar,North America,United States,Northwest,Central Discount Store,M ,Black,69.99,"Women's Mountain Shorts, S",755.892
2008,US Dollar,North America,United States,Northwest,Central Discount Store,S ,Multi,8.99,AWC Logo Cap,16.182
2008,US Dollar,North America,United States,Northwest,Central Discount Store,S ,Blue,63.5,"Classic Vest, M",114.3
2008,US Dollar,North America,United States,Northwest,Central Discount Store,S ,NA,120,Hitch Rack - 4-Bike,432
2008,US Dollar,North America,United States,Northwest,Central Discount Store,S ,Silver,54.99,Hydration Pack - 70 oz.,197.964
2008,US Dollar,North America,United States,Northwest,Central Discount Store,S ,Multi,49.99,"Long-Sleeve Logo Jersey, L",59.988
2008,US Dollar,North America,United States,Northwest,Central Discount Store,S ,Yellow,53.99,"Short-Sleeve Classic Jersey, L",161.97
2008,US Dollar,North America,United States,Northwest,Central Discount Store,S ,Yellow,53.99,"Short-Sleeve Classic Jersey, XL",129.576
2008,US Dollar,North America,United States,Northwest,Central Discount Store,S ,Black,34.99,"Sport-100 Helmet, Black",83.976
2008,US Dollar,North America,United States,Northwest,Central Discount Store,S ,Blue,34.99,"Sport-100 Helmet, Blue",104.97
2008,US Dollar,North America,United States,Northwest,Central Discount Store,S ,Red,34.99,"Sport-100 Helmet, Red",20.994
2008,US Dollar,North America,United States,Northwest,Central Discount Store,S ,NA,4.99,Water Bottle - 30 oz.,8.982
2008,US Dollar,North America,United States,Northwest,Certified Bicycle Supply,R ,Silver/Black,80.99,HL Road Pedal,97.188
2008,US Dollar,North America,United States,Northwest,Certified Bicycle Supply,R ,Black,337.22,"LL Road Frame - Black, 52",606.996
2008,US Dollar,North America,United States,Northwest,Certified Bicycle Supply,R ,Silver/Black,40.49,LL Road Pedal,97.176
2008,US Dollar,North America,United States,Northwest,Certified Bicycle Supply,R ,Yellow,594.83,"ML Road Frame-W - Yellow, 44",1427.592
2008,US Dollar,North America,United States,Northwest,Certified Bicycle Supply,R ,Silver/Black,62.09,ML Road Pedal,186.27
2008,US Dollar,North America,United States,Northwest,Certified Bicycle Supply,R ,White,8.99,"Racing Socks, L",86.304
2008,US Dollar,North America,United States,Northwest,Certified Bicycle Supply,R ,White,8.99,"Racing Socks, M",113.274
2008,US Dollar,North America,United States,Northwest,Certified Bicycle Supply,R ,Yellow,1700.99,"Road-350-W Yellow, 40",4082.376
2008,US Dollar,North America,United States,Northwest,Certified Bicycle Supply,R ,Yellow,1700.99,"Road-350-W Yellow, 48",3061.782
2008,US Dollar,North America,United States,Northwest,Certified Bicycle Supply,R ,Yellow,1120.49,"Road-550-W Yellow, 48",1344.588
2008,US Dollar,North America,United States,Northwest,Certified Bicycle Supply,R ,Black,539.99,"Road-750 Black, 48",2915.946
2008,US Dollar,North America,United States,Northwest,Certified Bicycle Supply,R ,Black,539.99,"Road-750 Black, 52",1943.964
2008,US Dollar,North America,United States,Northwest,Certified Bicycle Supply,S ,Multi,8.99,AWC Logo Cap,26.97
2008,US Dollar,North America,United States,Northwest,Certified Bicycle Supply,S ,NA,7.95,Bike Wash - Dissolver,42.93
2008,US Dollar,North America,United States,Northwest,Certified Bicycle Supply,S ,Blue,63.5,"Classic Vest, M",190.5
2008,US Dollar,North America,United States,Northwest,Certified Bicycle Supply,S ,Blue,63.5,"Classic Vest, S",495.3
2008,US Dollar,North America,United States,Northwest,Certified Bicycle Supply,S ,Black,24.49,"Half-Finger Gloves, M",58.776
2008,US Dollar,North America,United States,Northwest,Certified Bicycle Supply,S ,NA,120,Hitch Rack - 4-Bike,792
2008,US Dollar,North America,United States,Northwest,Certified Bicycle Supply,S ,Multi,49.99,"Long-Sleeve Logo Jersey, L",209.958
2008,US Dollar,North America,United States,Northwest,Certified Bicycle Supply,S ,Multi,49.99,"Long-Sleeve Logo Jersey, M",59.988
2008,US Dollar,North America,United States,Northwest,Certified Bicycle Supply,S ,Yellow,53.99,"Short-Sleeve Classic Jersey, L",129.576
2008,US Dollar,North America,United States,Northwest,Certified Bicycle Supply,S ,Yellow,53.99,"Short-Sleeve Classic Jersey, S",97.182
2008,US Dollar,North America,United States,Northwest,Certified Bicycle Supply,S ,Yellow,53.99,"Short-Sleeve Classic Jersey, XL",388.728
2008,US Dollar,North America,United States,Northwest,Certified Bicycle Supply,S ,Black,34.99,"Sport-100 Helmet, Black",83.976
2008,US Dollar,North America,United States,Northwest,Certified Bicycle Supply,S ,Blue,34.99,"Sport-100 Helmet, Blue",62.982
2008,US Dollar,North America,United States,Northwest,Certified Bicycle Supply,S ,Red,34.99,"Sport-100 Helmet, Red",62.982
2008,US Dollar,North America,United States,Northwest,Certified Bicycle Supply,S ,NA,4.99,Water Bottle - 30 oz.,26.946
2008,US Dollar,North America,United States,Northwest,City Manufacturing,M ,NA,52.64,HL Mountain Seat/Saddle,31.584
2008,US Dollar,North America,United States,Northwest,City Manufacturing,M ,NA,61.92,ML Mountain Handlebars,37.152
2008,US Dollar,North America,United States,Northwest,City Manufacturing,M ,Black,2294.99,"Mountain-200 Black, 46",1376.994
2008,US Dollar,North America,United States,Northwest,City Manufacturing,M ,Silver,769.49,"Mountain-400-W Silver, 40",461.694
2008,US Dollar,North America,United States,Northwest,City Manufacturing,M ,Black,539.99,"Mountain-500 Black, 48",323.994
2008,US Dollar,North America,United States,Northwest,City Manufacturing,M ,Silver,564.99,"Mountain-500 Silver, 44",677.988
2008,US Dollar,North America,United States,Northwest,City Manufacturing,M ,Black,69.99,"Women's Mountain Shorts, L",125.982
2008,US Dollar,North America,United States,Northwest,Closeout Boutique,NULL,Silver,20.24,Chain,230.736
2008,US Dollar,North America,United States,Northwest,Closeout Boutique,NULL,Silver,106.5,Front Brakes,1214.1
2008,US Dollar,North America,United States,Northwest,Closeout Boutique,NULL,Silver,91.49,Front Derailleur,823.41
2008,US Dollar,North America,United States,Northwest,Closeout Boutique,NULL,NA,121.49,HL Bottom Bracket,874.728
2008,US Dollar,North America,United States,Northwest,Closeout Boutique,NULL,Black,404.99,HL Crankset,5831.856
2008,US Dollar,North America,United States,Northwest,Closeout Boutique,NULL,NA,53.99,LL Bottom Bracket,453.516
2008,US Dollar,North America,United States,Northwest,Closeout Boutique,NULL,Black,175.49,LL Crankset,1368.822
2008,US Dollar,North America,United States,Northwest,Closeout Boutique,NULL,Black,256.49,ML Crankset,615.576
2008,US Dollar,North America,United States,Northwest,Closeout Boutique,NULL,Silver,106.5,Rear Brakes,511.2
2008,US Dollar,North America,United States,Northwest,Closeout Boutique,NULL,Silver,121.46,Rear Derailleur,1166.016
2008,US Dollar,North America,United States,Northwest,Closeout Boutique,M ,Black,1349.6,"HL Mountain Frame - Black, 38",10526.88
2008,US Dollar,North America,United States,Northwest,Closeout Boutique,M ,Black,1349.6,"HL Mountain Frame - Black, 42",17814.72
2008,US Dollar,North America,United States,Northwest,Closeout Boutique,M ,Silver,1364.5,"HL Mountain Frame - Silver, 38",13917.9
2008,US Dollar,North America,United States,Northwest,Closeout Boutique,M ,Silver,1364.5,"HL Mountain Frame - Silver, 42",9005.7
2008,US Dollar,North America,United States,Northwest,Closeout Boutique,M ,Silver,1364.5,"HL Mountain Frame - Silver, 46",11461.8
2008,US Dollar,North America,United States,Northwest,Closeout Boutique,M ,NA,120.27,HL Mountain Handlebars,72.162
2008,US Dollar,North America,United States,Northwest,Closeout Boutique,M ,Silver/Black,80.99,HL Mountain Pedal,1616.366
2008,US Dollar,North America,United States,Northwest,Closeout Boutique,M ,NA,52.64,HL Mountain Seat/Saddle,252.672
2008,US Dollar,North America,United States,Northwest,Closeout Boutique,M ,Black,249.79,"LL Mountain Frame - Black, 40",149.874
2008,US Dollar,North America,United States,Northwest,Closeout Boutique,M ,Black,249.79,"LL Mountain Frame - Black, 42",2397.984
2008,US Dollar,North America,United States,Northwest,Closeout Boutique,M ,Black,249.79,"LL Mountain Frame - Black, 44",2397.984
2008,US Dollar,North America,United States,Northwest,Closeout Boutique,M ,Black,249.79,"LL Mountain Frame - Black, 48",1348.866
2008,US Dollar,North America,United States,Northwest,Closeout Boutique,M ,Black,249.79,"LL Mountain Frame - Black, 52",149.874
2008,US Dollar,North America,United States,Northwest,Closeout Boutique,M ,Silver,264.05,"LL Mountain Frame - Silver, 40",2693.31
2008,US Dollar,North America,United States,Northwest,Closeout Boutique,M ,Silver,264.05,"LL Mountain Frame - Silver, 42",2059.59
2008,US Dollar,North America,United States,Northwest,Closeout Boutique,M ,Silver,264.05,"LL Mountain Frame - Silver, 44",950.58
2008,US Dollar,North America,United States,Northwest,Closeout Boutique,M ,Silver,264.05,"LL Mountain Frame - Silver, 52",2059.59
2008,US Dollar,North America,United States,Northwest,Closeout Boutique,M ,NA,44.54,LL Mountain Handlebars,534.48
2008,US Dollar,North America,United States,Northwest,Closeout Boutique,M ,Silver/Black,40.49,LL Mountain Pedal,291.528
2008,US Dollar,North America,United States,Northwest,Closeout Boutique,M ,NA,27.12,LL Mountain Seat/Saddle,195.264
2008,US Dollar,North America,United States,Northwest,Closeout Boutique,M ,Silver,364.09,"ML Mountain Frame-W - Silver, 38",218.454
2008,US Dollar,North America,United States,Northwest,Closeout Boutique,M ,Silver,364.09,"ML Mountain Frame-W - Silver, 40",4369.08
2008,US Dollar,North America,United States,Northwest,Closeout Boutique,M ,Silver,364.09,"ML Mountain Frame-W - Silver, 42",4369.08
2008,US Dollar,North America,United States,Northwest,Closeout Boutique,M ,Silver,364.09,"ML Mountain Frame-W - Silver, 46",218.454
2008,US Dollar,North America,United States,Northwest,Closeout Boutique,M ,NA,61.92,ML Mountain Handlebars,1003.104
